,Title Key,Title Code,Campus Code,Business Unit,Primary Title,Title Grade,Title Name,TUC,Title
574,00934220,009342,20,SFCMP,SOCIAL WORK,ASC AST,SOCIAL WORK ASC AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009342&campus=20
575,00934221,009342,21,SFMED,SOCIAL WORK,ASC AST,SOCIAL WORK ASC AST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009342&campus=21
576,00934530,009345,30,DVCMP,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=30
577,00934531,009345,31,DVMED,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=31
578,00934590,009345,90,IRCMP,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=90
579,00934591,009345,91,IRMED,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=91
580,00934540,009345,40,LACMP,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=40
581,00934541,009345,41,LAMED,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=41
582,00934520,009345,20,SFCMP,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=20
583,00934521,009345,21,SFMED,CHILD DEV,ASC,CHILD DEV ASC,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009345&campus=21
584,00935140,009351,40,LACMP,CHILD LIFE SPEC,3,CHILD LIFE SPEC 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009351&campus=40
585,00935141,009351,41,LAMED,CHILD LIFE SPEC,3,CHILD LIFE SPEC 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009351&campus=41
586,00935120,009351,20,SFCMP,CHILD LIFE SPEC,3,CHILD LIFE SPEC 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009351&campus=20
587,00935121,009351,21,SFMED,CHILD LIFE SPEC,3,CHILD LIFE SPEC 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009351&campus=21
588,00935530,009355,30,DVCMP,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=30
589,00935531,009355,31,DVMED,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=31
590,00935590,009355,90,IRCMP,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=90
591,00935591,009355,91,IRMED,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=91
592,00935540,009355,40,LACMP,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=40
593,00935541,009355,41,LAMED,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=41
594,00935560,009355,60,SDCMP,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=60
595,00935561,009355,61,SDMED,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=61
596,00935520,009355,20,SFCMP,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=20
597,00935521,009355,21,SFMED,MED INTERPRETER,1,MED INTERPRETER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009355&campus=21
598,00935630,009356,30,DVCMP,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=30
599,00935631,009356,31,DVMED,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=31
600,00935690,009356,90,IRCMP,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=90
601,00935691,009356,91,IRMED,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=91
602,00935640,009356,40,LACMP,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=40
603,00935641,009356,41,LAMED,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=41
604,00935660,009356,60,SDCMP,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=60
605,00935661,009356,61,SDMED,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=61
606,00935620,009356,20,SFCMP,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=20
607,00935621,009356,21,SFMED,MED INTERPRETER,2,MED INTERPRETER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009356&campus=21
608,00935730,009357,30,DVCMP,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=30
609,00935731,009357,31,DVMED,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=31
610,00935790,009357,90,IRCMP,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=90
611,00935791,009357,91,IRMED,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=91
612,00935740,009357,40,LACMP,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=40
613,00935741,009357,41,LAMED,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=41
614,00935760,009357,60,SDCMP,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=60
615,00935761,009357,61,SDMED,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=61
616,00935720,009357,20,SFCMP,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=20
617,00935721,009357,21,SFMED,MED INTERPRETER,PD,MED INTERPRETER PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009357&campus=21
618,00936830,009368,30,DVCMP,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=30
619,00936831,009368,31,DVMED,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=31
620,00936890,009368,90,IRCMP,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=90
621,00936891,009368,91,IRMED,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=91
622,00936840,009368,40,LACMP,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=40
623,00936841,009368,41,LAMED,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=41
624,00936820,009368,20,SFCMP,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=20
625,00936821,009368,21,SFMED,CHILD LIFE SPEC,1 PD,CHILD LIFE SPEC 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009368&campus=21
626,00936931,009369,31,DVMED,CHILD LIFE SPEC,2 PD,CHILD LIFE SPEC 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009369&campus=31
627,00936990,009369,90,IRCMP,CHILD LIFE SPEC,2 PD,CHILD LIFE SPEC 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009369&campus=90
628,00936991,009369,91,IRMED,CHILD LIFE SPEC,2 PD,CHILD LIFE SPEC 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009369&campus=91
629,00936920,009369,20,SFCMP,CHILD LIFE SPEC,2 PD,CHILD LIFE SPEC 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009369&campus=20
630,00936921,009369,21,SFMED,CHILD LIFE SPEC,2 PD,CHILD LIFE SPEC 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009369&campus=21
631,00937120,009371,20,SFCMP,CHILD LIFE SPEC,3 PD,CHILD LIFE SPEC 3 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009371&campus=20
632,00937121,009371,21,SFMED,CHILD LIFE SPEC,3 PD,CHILD LIFE SPEC 3 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009371&campus=21
633,00937440,009374,40,LACMP,CHILD LIFE TEACHER,3,CHILD LIFE TEACHER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009374&campus=40
634,00937441,009374,41,LAMED,CHILD LIFE TEACHER,3,CHILD LIFE TEACHER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009374&campus=41
635,00937420,009374,20,SFCMP,CHILD LIFE TEACHER,3,CHILD LIFE TEACHER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009374&campus=20
636,00937421,009374,21,SFMED,CHILD LIFE TEACHER,3,CHILD LIFE TEACHER 3,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009374&campus=21
637,00937540,009375,40,LACMP,CHILD LIFE TEACHER,2,CHILD LIFE TEACHER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009375&campus=40
638,00937541,009375,41,LAMED,CHILD LIFE TEACHER,2,CHILD LIFE TEACHER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009375&campus=41
639,00937520,009375,20,SFCMP,CHILD LIFE TEACHER,2,CHILD LIFE TEACHER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009375&campus=20
640,00937521,009375,21,SFMED,CHILD LIFE TEACHER,2,CHILD LIFE TEACHER 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009375&campus=21
641,00937640,009376,40,LACMP,CHILD LIFE TEACHER,1,CHILD LIFE TEACHER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009376&campus=40
642,00937641,009376,41,LAMED,CHILD LIFE TEACHER,1,CHILD LIFE TEACHER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009376&campus=41
643,00937620,009376,20,SFCMP,CHILD LIFE TEACHER,1,CHILD LIFE TEACHER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009376&campus=20
644,00937621,009376,21,SFMED,CHILD LIFE TEACHER,1,CHILD LIFE TEACHER 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009376&campus=21
645,00937720,009377,20,SFCMP,CHILD LIFE TEACHER,3 PD,CHILD LIFE TEACHER 3 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009377&campus=20
646,00937721,009377,21,SFMED,CHILD LIFE TEACHER,3 PD,CHILD LIFE TEACHER 3 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009377&campus=21
647,00937820,009378,20,SFCMP,CHILD LIFE TEACHER,2 PD,CHILD LIFE TEACHER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009378&campus=20
648,00937821,009378,21,SFMED,CHILD LIFE TEACHER,2 PD,CHILD LIFE TEACHER 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009378&campus=21
649,00937940,009379,40,LACMP,CHILD LIFE TEACHER,1 PD,CHILD LIFE TEACHER 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009379&campus=40
650,00937941,009379,41,LAMED,CHILD LIFE TEACHER,1 PD,CHILD LIFE TEACHER 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009379&campus=41
651,00937920,009379,20,SFCMP,CHILD LIFE TEACHER,1 PD,CHILD LIFE TEACHER 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009379&campus=20
652,00937921,009379,21,SFMED,CHILD LIFE TEACHER,1 PD,CHILD LIFE TEACHER 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009379&campus=21
653,00938230,009382,30,DVCMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=30
654,00938231,009382,31,DVMED,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=31
655,00938290,009382,90,IRCMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=90
656,00938240,009382,40,LACMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=40
657,00938241,009382,41,LAMED,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=41
658,00938280,009382,80,SBCMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=80
659,00938260,009382,60,SDCMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=60
660,00938261,009382,61,SDMED,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=61
661,00938220,009382,20,SFCMP,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=20
662,00938221,009382,21,SFMED,BEHAVIORAL SVC,1,BEHAVIORAL SVC 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009382&campus=21
663,00938310,009383,10,BKCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=10
664,00938330,009383,30,DVCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=30
665,00938331,009383,31,DVMED,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=31
666,00938390,009383,90,IRCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=90
667,00938391,009383,91,IRMED,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=91
668,00938340,009383,40,LACMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=40
669,00938341,009383,41,LAMED,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=41
670,00938380,009383,80,SBCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=80
671,00938360,009383,60,SDCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=60
672,00938361,009383,61,SDMED,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=61
673,00938320,009383,20,SFCMP,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=20
674,00938321,009383,21,SFMED,PSYCHOLOGIST,2,PSYCHOLOGIST 2,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009383&campus=21
675,00938410,009384,10,BKCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=10
676,00938430,009384,30,DVCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=30
677,00938431,009384,31,DVMED,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=31
678,00938490,009384,90,IRCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=90
679,00938491,009384,91,IRMED,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=91
680,00938440,009384,40,LACMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=40
681,00938441,009384,41,LAMED,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=41
682,00938480,009384,80,SBCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=80
683,00938460,009384,60,SDCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=60
684,00938461,009384,61,SDMED,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=61
685,00938420,009384,20,SFCMP,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=20
686,00938421,009384,21,SFMED,PSYCHOLOGIST,1,PSYCHOLOGIST 1,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009384&campus=21
687,00938531,009385,31,DVMED,PSYCHOLOGIST,1 PD,PSYCHOLOGIST 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009385&campus=31
688,00938540,009385,40,LACMP,PSYCHOLOGIST,1 PD,PSYCHOLOGIST 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009385&campus=40
689,00938541,009385,41,LAMED,PSYCHOLOGIST,1 PD,PSYCHOLOGIST 1 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009385&campus=41
690,00938631,009386,31,DVMED,PSYCHOLOGIST,2 PD,PSYCHOLOGIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009386&campus=31
691,00938640,009386,40,LACMP,PSYCHOLOGIST,2 PD,PSYCHOLOGIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009386&campus=40
692,00938641,009386,41,LAMED,PSYCHOLOGIST,2 PD,PSYCHOLOGIST 2 PD,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009386&campus=41
693,00939210,009392,10,BKCMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=10
694,00939230,009392,30,DVCMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=30
695,00939231,009392,31,DVMED,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=31
696,00939290,009392,90,IRCMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=90
697,00939291,009392,91,IRMED,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=91
698,00939240,009392,40,LACMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=40
699,00939241,009392,41,LAMED,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=41
700,00939260,009392,60,SDCMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=60
701,00939261,009392,61,SDMED,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=61
702,00939220,009392,20,SFCMP,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=20
703,00939221,009392,21,SFMED,PSYCHOMETRIST,SR,PSYCHOMETRIST SR,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009392&campus=21
704,00939330,009393,30,DVCMP,PSYCHOMETRIST,,PSYCHOMETRIST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009393&campus=30
705,00939331,009393,31,DVMED,PSYCHOMETRIST,,PSYCHOMETRIST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009393&campus=31
706,00939390,009393,90,IRCMP,PSYCHOMETRIST,,PSYCHOMETRIST,HX,https://tcs.ucop.edu/tcs/jsp/nonAcademicTitlesDetail.htm?tabId=&titleCode=009393&campus=90
